url	date	content	retweetCount	likeCount	quoteCount
https://twitter.com/gobackto505/status/1496236050305404943	2022-02-22	22/02/2022 - virei assunto por este tweet e internautas demonstram que mesmo após o vídeo algumas partes ficaram faltando sim neles, principalmente a interpretação de texto [tweet de 21fev: o delírio que era a youtuber juju falando pras pessoas dizer obrigado e por favor e todo mundo surtando igual aquela cena do bbb quando o daniel fala que os macho são escroto]	3	117	1
https://twitter.com/gobackto505/status/1496627373399228427	2022-02-23 23:25:46+00:00	23/02/2022 - Quem tem cy tem medo né, Salles? Eu tenho cy TATUADO mas não tenho medo.  mulher sofre golpe no ifood por ser compreensiva demais com (golpista) trabalhador metafórico  a galera "do bar" da "cervejada" é muitas vezes é tão igual ou mais toxica que os crentes	4	124	4
https://twitter.com/gobackto505/status/1496982164205879307	2022-02-24 22:55:35+00:00	24/02/2022 - aqui no Brasil também temos outros conflitos por que vocês não dão atenção a isso? (vindo de gente que tava até ontem dizendo que o Putin não iria atacar e a guerra era conspiração imperialista)	4	87	5
https://twitter.com/gobackto505/status/1497723164167651333	2022-02-26	26/02/2022 -  homem posta fotoinofensiva com amigos no carnaval vestido de jade picon e é massacrado pelo bloco das que fingem que não gostam de padrão. "por que não foi vestido de lina?" questiona internauta   "todo massacre pra padrão é pouco" responde outro	5	162	5
https://twitter.com/gobackto505/status/1497361852371664897	2022-02-26 00:04:19+00:00	25/02/2022 - internautas passam o dia discutindo se o tanque que amassou um civil (que passa bem) era russo ou ucraniano, como se isso fosse aliviar alguma coisa e mostram que não precisa nem fazer meme com guerra pra ser desrespeitoso	7	117	0
https://twitter.com/gobackto505/status/1498079539343339528	2022-02-27 23:36:09+00:00	27/02/2022 - osho do anhanguera, lacan da telesena, abravanismos ou simplesmente tiago abravanel desistiu do BBB após o povo não aplaudi-lo por ser artista e internautas ressignificam a palavra desistência, jogam a carta de saúde mental e de coragem para conseguir likes e rteres	7	137	2
https://twitter.com/gobackto505/status/1498454419062632450	2022-03-01 00:25:48+00:00	28/02/2022 - mulher diz que sente falta de ter uma melhor amiga que esteja do lado dela em todos os momentos e é chamada de desempregada  piada sobre cheetos requeijão e coca cola ser uma refeição nutritiva passa por pente fino da associação nutricional de tuiteiros anônimos	9	182	4
https://twitter.com/gobackto505/status/1498818172178382855	2022-03-02 00:31:13+00:00	01/03/2022 - pessoas que estavam saindo de casa até ontem mas ficaram sem grana no carnaval descolam uns likes em cima de tweet falando sobre culpa sanitária de quem diz que não consegue ver stories de aglomeração  quer dizer que você odeia quem não consegue sair de casa ainda?	3	109	0
https://twitter.com/gobackto505/status/1499175891510996996	2022-03-03 00:12:40+00:00	02/03/2022 - mulher posta reflexão em sua conta pessoal sobre “Viver o amor de forma saudável não é sorte, é escolha” e tranca a conta algumas horas após postar   portal de notícias pop posta foto da equipe que compõe o site e é arrastado na web por só ter brancos	3	88	2
https://twitter.com/gobackto505/status/1499531252159946752	2022-03-03 23:44:45+00:00	03/03/2022 - live tweeting de animal exótico definhando enquanto sua tutora condiciona a sobrevivência do animal ao alcance dos tweets  internauta compartilha experiência de ouvir sons pela primeira vez e causa fúria de fãs por dizer sua opinião sobre determinadas músicas	3	119	5
https://twitter.com/gobackto505/status/1499897940504100867	2022-03-05 00:01:50+00:00	04/03/2022 - estudante de psicologia considerado ESPECIALISTA em masculinidade tóxica é pego no pulo plagiando material de psicóloga   expuseram o plagiador, descobriram que a autora do material que ele copia é radfem, a pilantra virou ela e ele já teve o arco de redenção	15	229	29
https://twitter.com/gobackto505/status/1500249777014980613	2022-03-05 23:19:54+00:00	05/03/2022 - mãe tira foto da lancheira da filha e nosso time da associação de nutricionistas do twitter fala que ela está incentivando a obesidade infantil. Internauta diz que nunca comeu biscoitos e besteiras quando era criança, está ótimo com 41 anos e recebe resposta: e cresceu feio igual	0	36	0
